"Vars","Estimate","stdError","p"
"Intercept","125.133",14.965,"<0.001 *"
"drivingMinus7","-0.016",0.641,"0.98"
"walkingMinus7","0.086",0.395,"0.828"
"transitMinus7","-1.465",0.921,"0.117"
"drivingMinus8","-1.319",0.719,"0.071"
"walkingMinus8","-0.215",0.426,"0.615"
"transitMinus8","1.892",0.983,"0.059"
"R2 Adjusted Training","0.394",NA,NA
"R2 Test","0",NA,NA
"RMSE Train","27.049",NA,NA
"RMSE Test","33.072",NA,NA
"RMSPE Train","2.881",NA,NA
"RMSPE Test","1.542",NA,NA
