"Vars","Estimate","stdError","p"
"Intercept","9.104",69.701,"0.896"
"drivingMinus8","20.813",3.143,"<0.001 *"
"walkingMinus8","-9.684",2.599,"<0.001 *"
"transitMinus8","-10.897",1.668,"<0.001 *"
"R2 Adjusted Training","0.26",NA,NA
"R2 Test","0.05",NA,NA
"RMSE Train","337.726",NA,NA
"RMSE Test","243.365",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.33",NA,NA
