"Vars","Estimate","stdError","p"
"Intercept","837.516",97.386,"<0.001 *"
"drivingMinus8","-9.427",2.957,"0.002 *"
"walkingMinus8","-3.44",5.785,"0.553"
"transitMinus8","16.028",5.936,"0.007 *"
"R2 Adjusted Training","0.086",NA,NA
"R2 Test","0.013",NA,NA
"RMSE Train","498.971",NA,NA
"RMSE Test","1854.827",NA,NA
"RMSPE Train","19.291",NA,NA
"RMSPE Test","0.772",NA,NA
