"Vars","Estimate","stdError","p"
"Intercept","30.506",14.714,"0.039 *"
"drivingMinus8","-0.982",0.54,"0.069"
"walkingMinus8","0.993",0.698,"0.156"
"transitMinus8","-0.797",0.365,"0.029 *"
"R2 Adjusted Training","0.037",NA,NA
"R2 Test","0.001",NA,NA
"RMSE Train","91.278",NA,NA
"RMSE Test","265.726",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","Inf",NA,NA
