"Vars","Estimate","stdError","p"
"Intercept","1358.773",304.322,"<0.001 *"
"sumDrivingMinus7_14","-40.379",8.465,"<0.001 *"
"sumWalkingMinus7_14","-5.084",22.814,"0.824"
"sumTransitMinus7_14","5.024",16.853,"0.766"
"R2 Adjusted Training","0.579",NA,NA
"R2 Test","0.482",NA,NA
"RMSE Train","1234",NA,NA
"RMSE Test","2229.466",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.713",NA,NA
