"Vars","Estimate","stdError","p"
"Intercept","-268.675",157.887,"0.09"
"sumDrivingMinus7_14","-46.918",7.438,"<0.001 *"
"sumWalkingMinus7_14","45.379",6.816,"<0.001 *"
"sumTransitMinus7_14","-27.346",2.586,"<0.001 *"
"R2 Adjusted Training","0.338",NA,NA
"R2 Test","0.069",NA,NA
"RMSE Train","708.844",NA,NA
"RMSE Test","6886.653",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.808",NA,NA
