"Vars","Estimate","stdError","p"
"Intercept","-181.499",66.602,"0.007 *"
"sumDrivingMinus7_14","52.47",5.356,"<0.001 *"
"sumWalkingMinus7_14","-40.266",4.959,"<0.001 *"
"sumTransitMinus7_14","-13.966",1.421,"<0.001 *"
"R2 Adjusted Training","0.403",NA,NA
"R2 Test","0.011",NA,NA
"RMSE Train","303.346",NA,NA
"RMSE Test","367.068",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.547",NA,NA
