"Vars","Estimate","stdError","p"
"Intercept","-9.44",11.233,"0.402"
"sumDrivingMinus7_14","-0.155",0.471,"0.743"
"sumWalkingMinus7_14","2.666",0.518,"<0.001 *"
"sumTransitMinus7_14","-2.334",0.207,"<0.001 *"
"R2 Adjusted Training","0.559",NA,NA
"R2 Test","0.21",NA,NA
"RMSE Train","51.543",NA,NA
"RMSE Test","383.075",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.646",NA,NA
