"Vars","Estimate","stdError","p"
"Intercept","-14.932",21.894,"0.496"
"sumDrivingMinus7_14","0.745",0.611,"0.224"
"sumWalkingMinus7_14","1.331",0.609,"0.03 *"
"sumTransitMinus7_14","-2.143",0.394,"<0.001 *"
"R2 Adjusted Training","0.319",NA,NA
"R2 Test","0.137",NA,NA
"RMSE Train","85.489",NA,NA
"RMSE Test","481.24",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.745",NA,NA
