"Vars","Estimate","stdError","p"
"Intercept","106.632",147.083,"0.469"
"sumDrivingMinus7_14","3.392",14.22,"0.812"
"sumWalkingMinus7_14","7.522",11.152,"0.501"
"sumTransitMinus7_14","-10.991",3.765,"0.004 *"
"R2 Adjusted Training","0.193",NA,NA
"R2 Test","0.015",NA,NA
"RMSE Train","782.462",NA,NA
"RMSE Test","572.704",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.386",NA,NA
