"city","date","newCases","casesTminus1","casesTminus2","drivingMinus7","transitMinus7","walkingMinus7","drivingMinus8","transitMinus8","walkingMinus8","drivingMinus9","transitMinus9","walkingMinus9","drivingMinus10","transitMinus10","walkingMinus10","drivingMinus11","transitMinus11","walkingMinus11","drivingMinus12","transitMinus12","walkingMinus12","drivingMinus13","transitMinus13","walkingMinus13","drivingMinus14","transitMinus14","walkingMinus14","driving","walking","transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"Atlanta",2020-03-02,2,0,0,3.59,-2.85,-11.14,6.73,4.81,4.54,12.09,7.51,23.44,7.82,2.84,5.55,3.31,-1.88,1.55,7.4,2.76,2.39,4.48,1.55,-8.78,7.27,5.24,6.26,8.03,-3.94,3.27,0,0,0,7.52714285714286,2.85428571428571,3.40142857142857,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-03,0,2,0,7.82,3.34,4.76,3.59,-2.85,-11.14,6.73,4.81,4.54,12.09,7.51,23.44,7.82,2.84,5.55,3.31,-1.88,1.55,7.4,2.76,2.39,4.48,1.55,-8.78,3.64,-0.85,-2.91,0,0,0,7.60571428571429,2.58285714285714,3.18714285714286,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-04,0,0,2,13.01,4.61,8.71,7.82,3.34,4.76,3.59,-2.85,-11.14,6.73,4.81,4.54,12.09,7.51,23.44,7.82,2.84,5.55,3.31,-1.88,1.55,7.4,2.76,2.39,8.07,-5.03,-4.81,0,0,0,8.82428571428571,3.02,5.68571428571429,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-05,0,0,0,15.97,12.06,27.63,13.01,4.61,8.71,7.82,3.34,4.76,3.59,-2.85,-11.14,6.73,4.81,4.54,12.09,7.51,23.44,7.82,2.84,5.55,3.31,-1.88,1.55,8.83,6.17,1.56,0,0,0,10.0485714285714,4.34857142857143,9.29142857142857,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-06,0,0,0,14.98,12.53,23.76,15.97,12.06,27.63,13.01,4.61,8.71,7.82,3.34,4.76,3.59,-2.85,-11.14,6.73,4.81,4.54,12.09,7.51,23.44,7.82,2.84,5.55,22.89,19.98,14.43,0,0,0,11.7157142857143,6.40714285714286,12.4642857142857,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-07,4,0,0,24.32,25.38,58.58,14.98,12.53,23.76,15.97,12.06,27.63,13.01,4.61,8.71,7.82,3.34,4.76,3.59,-2.85,-11.14,6.73,4.81,4.54,12.09,7.51,23.44,22.06,39.09,18.44,0,0,1,14.0728571428571,9.62714285714286,20.04,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-08,4,4,0,16.99,12.27,26.35,24.32,25.38,58.58,14.98,12.53,23.76,15.97,12.06,27.63,13.01,4.61,8.71,7.82,3.34,4.76,3.59,-2.85,-11.14,6.73,4.81,4.54,17.56,21.54,10.31,0,0,1,14.7728571428571,10.3071428571429,20.4557142857143,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-09,5,4,4,8.03,3.27,-3.94,16.99,12.27,26.35,24.32,25.38,58.58,14.98,12.53,23.76,15.97,12.06,27.63,13.01,4.61,8.71,7.82,3.34,4.76,3.59,-2.85,-11.14,13.15,11.94,8.7,0,0,0,14.9585714285714,10.0871428571429,19.2442857142857,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-10,4,5,4,3.64,-2.91,-0.85,8.03,3.27,-3.94,16.99,12.27,26.35,24.32,25.38,58.58,14.98,12.53,23.76,15.97,12.06,27.63,13.01,4.61,8.71,7.82,3.34,4.76,6.19,1.16,-2.34,0,0,0,14.9657142857143,10.0785714285714,20.7142857142857,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-11,6,4,5,8.07,-4.81,-5.03,3.64,-2.91,-0.85,8.03,3.27,-3.94,16.99,12.27,26.35,24.32,25.38,58.58,14.98,12.53,23.76,15.97,12.06,27.63,13.01,4.61,8.71,12.4,7.23,0.98,0,0,0,15.0014285714286,8.91428571428571,19.3157142857143,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-12,0,6,4,8.83,1.56,6.17,8.07,-4.81,-5.03,3.64,-2.91,-0.85,8.03,3.27,-3.94,16.99,12.27,26.35,24.32,25.38,58.58,14.98,12.53,23.76,15.97,12.06,27.63,5.31,12.15,-5.4,1,0,0,14.4042857142857,8.47857142857143,18.9528571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-13,8,0,6,22.89,14.43,19.98,8.83,1.56,6.17,8.07,-4.81,-5.03,3.64,-2.91,-0.85,8.03,3.27,-3.94,16.99,12.27,26.35,24.32,25.38,58.58,14.98,12.53,23.76,-4.22,-6.39,-14.79,1,0,0,15.3928571428571,8.81714285714286,17.86,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-14,23,8,0,22.06,18.44,39.09,22.89,14.43,19.98,8.83,1.56,6.17,8.07,-4.81,-5.03,3.64,-2.91,-0.85,8.03,3.27,-3.94,16.99,12.27,26.35,24.32,25.38,58.58,-10.71,-7.83,-15.68,1,0,1,16.4042857142857,9.66142857142857,20.05,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-15,21,23,8,17.56,10.31,21.54,22.06,18.44,39.09,22.89,14.43,19.98,8.83,1.56,6.17,8.07,-4.81,-5.03,3.64,-2.91,-0.85,8.03,3.27,-3.94,16.99,12.27,26.35,-14.03,-21.74,-21.8,1,0,1,15.4385714285714,7.50857142857143,14.7585714285714,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-16,17,21,23,13.15,8.7,11.94,17.56,10.31,21.54,22.06,18.44,39.09,22.89,14.43,19.98,8.83,1.56,6.17,8.07,-4.81,-5.03,3.64,-2.91,-0.85,8.03,3.27,-3.94,-17.88,-23.89,-28.17,0,0,0,14.89,6.99857142857143,12.7,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-17,19,17,21,6.19,-2.34,1.16,13.15,8.7,11.94,17.56,10.31,21.54,22.06,18.44,39.09,22.89,14.43,19.98,8.83,1.56,6.17,8.07,-4.81,-5.03,3.64,-2.91,-0.85,-27.1,-29.26,-36.32,0,0,0,14.6271428571429,6.19714285714286,13.4285714285714,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-18,42,19,17,12.4,0.98,7.23,6.19,-2.34,1.16,13.15,8.7,11.94,17.56,10.31,21.54,22.06,18.44,39.09,22.89,14.43,19.98,8.83,1.56,6.17,8.07,-4.81,-5.03,-28.86,-29.2,-38.87,0,0,0,15.8785714285714,6.75285714285714,14.5828571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-19,55,42,19,5.31,-5.4,12.15,12.4,0.98,7.23,6.19,-2.34,1.16,13.15,8.7,11.94,17.56,10.31,21.54,22.06,18.44,39.09,22.89,14.43,19.98,8.83,1.56,6.17,-29.79,-21.57,-41.1,0,0,0,15.4842857142857,6.66857142857143,17.0371428571429,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-20,132,55,42,-4.22,-14.79,-6.39,5.31,-5.4,12.15,12.4,0.98,7.23,6.19,-2.34,1.16,13.15,8.7,11.94,17.56,10.31,21.54,22.06,18.44,39.09,22.89,14.43,19.98,-35.88,-38.23,-43.22,0,0,0,13.62,4.33285714285714,15.2428571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-21,28,132,55,-10.71,-15.68,-7.83,-4.22,-14.79,-6.39,5.31,-5.4,12.15,12.4,0.98,7.23,6.19,-2.34,1.16,13.15,8.7,11.94,17.56,10.31,21.54,22.06,18.44,39.09,-41.45,-47.09,-48.5,0,0,1,8.82,0.0314285714285717,11.27,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-22,47,28,132,-14.03,-21.8,-21.74,-10.71,-15.68,-7.83,-4.22,-14.79,-6.39,5.31,-5.4,12.15,12.4,0.98,7.23,6.19,-2.34,1.16,13.15,8.7,11.94,17.56,10.31,21.54,-45.04,-48.27,-50.6,0,0,1,3.66428571428571,-5.71714285714286,2.58,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-23,121,47,28,-17.88,-28.17,-23.89,-14.03,-21.8,-21.74,-10.71,-15.68,-7.83,-4.22,-14.79,-6.39,5.31,-5.4,12.15,12.4,0.98,7.23,6.19,-2.34,1.16,13.15,8.7,11.94,-43.88,-51.82,-51.85,0,0,0,-1.39857142857143,-11.2142857142857,-3.91,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-24,145,121,47,-27.1,-36.32,-29.26,-17.88,-28.17,-23.89,-14.03,-21.8,-21.74,-10.71,-15.68,-7.83,-4.22,-14.79,-6.39,5.31,-5.4,12.15,12.4,0.98,7.23,6.19,-2.34,1.16,-46.3,-48.87,-55.68,0,0,0,-7.14857142857143,-17.6457142857143,-9.79571428571428,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-25,143,145,121,-28.86,-38.87,-29.2,-27.1,-36.32,-29.26,-17.88,-28.17,-23.89,-14.03,-21.8,-21.74,-10.71,-15.68,-7.83,-4.22,-14.79,-6.39,5.31,-5.4,12.15,12.4,0.98,7.23,-38.85,-36.41,-53.96,0,0,0,-12.1557142857143,-22.8642857142857,-14.1328571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-26,125,143,145,-29.79,-41.1,-21.57,-28.86,-38.87,-29.2,-27.1,-36.32,-29.26,-17.88,-28.17,-23.89,-14.03,-21.8,-21.74,-10.71,-15.68,-7.83,-4.22,-14.79,-6.39,5.31,-5.4,12.15,-41.63,-34.03,-49.53,0,0,0,-18.1828571428571,-28.8757142857143,-18.2471428571429,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-27,390,125,143,-35.88,-43.22,-38.23,-29.79,-41.1,-21.57,-28.86,-38.87,-29.2,-27.1,-36.32,-29.26,-17.88,-28.17,-23.89,-14.03,-21.8,-21.74,-10.71,-15.68,-7.83,-4.22,-14.79,-6.39,-44.12,-45.61,-50.19,0,0,0,-24.0671428571429,-34.2785714285714,-25.4442857142857,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-28,141,390,125,-41.45,-48.5,-47.09,-35.88,-43.22,-38.23,-29.79,-41.1,-21.57,-28.86,-38.87,-29.2,-27.1,-36.32,-29.26,-17.88,-28.17,-23.89,-14.03,-21.8,-21.74,-10.71,-15.68,-7.83,-49.8,-52.83,-49.04,0,0,1,-29.3857142857143,-39.0942857142857,-31.2585714285714,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-29,180,141,390,-45.04,-50.6,-48.27,-41.45,-48.5,-47.09,-35.88,-43.22,-38.23,-29.79,-41.1,-21.57,-28.86,-38.87,-29.2,-27.1,-36.32,-29.26,-17.88,-28.17,-23.89,-14.03,-21.8,-21.74,-46.69,-44.53,-44.6,0,0,1,-34.29,-44.0828571428571,-37.0357142857143,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-30,285,180,141,-43.88,-51.85,-51.82,-45.04,-50.6,-48.27,-41.45,-48.5,-47.09,-35.88,-43.22,-38.23,-29.79,-41.1,-21.57,-28.86,-38.87,-29.2,-27.1,-36.32,-29.26,-17.88,-28.17,-23.89,-41.16,-40.1,-45.56,0,0,0,-38.5542857142857,-48.3757142857143,-41.3328571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-03-31,460,285,180,-46.3,-55.68,-48.87,-43.88,-51.85,-51.82,-45.04,-50.6,-48.27,-41.45,-48.5,-47.09,-35.88,-43.22,-38.23,-29.79,-41.1,-21.57,-28.86,-38.87,-29.2,-27.1,-36.32,-29.26,-48.55,-53.01,-54.98,0,0,0,-42.6142857142857,-52.3057142857143,-44.9014285714286,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-01,151,460,285,-38.85,-53.96,-36.41,-46.3,-55.68,-48.87,-43.88,-51.85,-51.82,-45.04,-50.6,-48.27,-41.45,-48.5,-47.09,-35.88,-43.22,-38.23,-29.79,-41.1,-21.57,-28.86,-38.87,-29.2,-42.81,-41.69,-53.59,0,0,0,-44.2928571428571,-54.8257142857143,-45.9228571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-02,369,151,460,-41.63,-49.53,-34.03,-38.85,-53.96,-36.41,-46.3,-55.68,-48.87,-43.88,-51.85,-51.82,-45.04,-50.6,-48.27,-41.45,-48.5,-47.09,-35.88,-43.22,-38.23,-29.79,-41.1,-21.57,-43.66,-36.89,-52.14,0,0,0,-46.1171428571429,-56.3485714285714,-46.6128571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-03,549,369,151,-44.12,-50.19,-45.61,-41.63,-49.53,-34.03,-38.85,-53.96,-36.41,-46.3,-55.68,-48.87,-43.88,-51.85,-51.82,-45.04,-50.6,-48.27,-41.45,-48.5,-47.09,-35.88,-43.22,-38.23,-50.66,-50.44,-56.18,0,0,0,-48.1642857142857,-57.6471428571429,-50.0471428571429,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-04,322,549,369,-49.8,-49.04,-52.83,-44.12,-50.19,-45.61,-41.63,-49.53,-34.03,-38.85,-53.96,-36.41,-46.3,-55.68,-48.87,-43.88,-51.85,-51.82,-45.04,-50.6,-48.27,-41.45,-48.5,-47.09,-59.49,-60.13,-56.01,0,0,1,-50.1528571428571,-58.4785714285714,-52.1328571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-05,83,322,549,-46.69,-44.6,-44.53,-49.8,-49.04,-52.83,-44.12,-50.19,-45.61,-41.63,-49.53,-34.03,-38.85,-53.96,-36.41,-46.3,-55.68,-48.87,-43.88,-51.85,-51.82,-45.04,-50.6,-48.27,-52.66,-47.81,-50.93,0,0,1,-50.9014285714286,-57.9214285714286,-51.7671428571429,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-06,414,83,322,-41.16,-45.56,-40.1,-46.69,-44.6,-44.53,-49.8,-49.04,-52.83,-44.12,-50.19,-45.61,-41.63,-49.53,-34.03,-38.85,-53.96,-36.41,-46.3,-55.68,-48.87,-43.88,-51.85,-51.82,-45.26,-41.91,-51.8,0,0,0,-50.3471428571429,-57.2014285714286,-50.6,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-07,518,414,83,-48.55,-54.98,-53.01,-41.16,-45.56,-40.1,-46.69,-44.6,-44.53,-49.8,-49.04,-52.83,-44.12,-50.19,-45.61,-41.63,-49.53,-34.03,-38.85,-53.96,-36.41,-46.3,-55.68,-48.87,-48.06,-46.56,-56.12,0,0,0,-51.0142857142857,-57.6485714285714,-50.77,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-08,291,518,414,-42.81,-53.59,-41.69,-48.55,-54.98,-53.01,-41.16,-45.56,-40.1,-46.69,-44.6,-44.53,-49.8,-49.04,-52.83,-44.12,-50.19,-45.61,-41.63,-49.53,-34.03,-38.85,-53.96,-36.41,-45.97,-42.57,-53.43,0,0,0,-50.5157142857143,-57.35,-49.7442857142857,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-09,293,291,518,-43.66,-52.14,-36.89,-42.81,-53.59,-41.69,-48.55,-54.98,-53.01,-41.16,-45.56,-40.1,-46.69,-44.6,-44.53,-49.8,-49.04,-52.83,-44.12,-50.19,-45.61,-41.63,-49.53,-34.03,-45.04,-35.77,-50.64,0,0,0,-51.2028571428571,-57.09,-49.8128571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-10,357,293,291,-50.66,-56.18,-50.44,-43.66,-52.14,-36.89,-42.81,-53.59,-41.69,-48.55,-54.98,-53.01,-41.16,-45.56,-40.1,-46.69,-44.6,-44.53,-49.8,-49.04,-52.83,-44.12,-50.19,-45.61,-47.04,-46.99,-55.11,0,1,0,-52.4928571428571,-58.04,-52.1571428571429,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-11,164,357,293,-59.49,-56.01,-60.13,-50.66,-56.18,-50.44,-43.66,-52.14,-36.89,-42.81,-53.59,-41.69,-48.55,-54.98,-53.01,-41.16,-45.56,-40.1,-46.69,-44.6,-44.53,-49.8,-49.04,-52.83,-50.8,-52.91,-53.12,0,1,1,-54.6885714285714,-58.8714285714286,-54.2314285714286,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-12,239,164,357,-52.66,-50.93,-47.81,-59.49,-56.01,-60.13,-50.66,-56.18,-50.44,-43.66,-52.14,-36.89,-42.81,-53.59,-41.69,-48.55,-54.98,-53.01,-41.16,-45.56,-40.1,-46.69,-44.6,-44.53,-58.81,-61.57,-56.65,0,1,1,-55.0971428571429,-59.1414285714286,-53.5142857142857,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-13,607,239,164,-45.26,-51.8,-41.91,-52.66,-50.93,-47.81,-59.49,-56.01,-60.13,-50.66,-56.18,-50.44,-43.66,-52.14,-36.89,-42.81,-53.59,-41.69,-48.55,-54.98,-53.01,-41.16,-45.56,-40.1,-40.32,-40.48,-50.33,0,1,0,-54.8928571428571,-60.17,-53.14,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-14,638,607,239,-48.06,-56.12,-46.56,-45.26,-51.8,-41.91,-52.66,-50.93,-47.81,-59.49,-56.01,-60.13,-50.66,-56.18,-50.44,-43.66,-52.14,-36.89,-42.81,-53.59,-41.69,-48.55,-54.98,-53.01,-41.43,-40.08,-51.42,0,0,0,-55.8785714285714,-61.6785714285714,-54.0628571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-15,447,638,607,-45.97,-53.43,-42.57,-48.06,-56.12,-46.56,-45.26,-51.8,-41.91,-52.66,-50.93,-47.81,-59.49,-56.01,-60.13,-50.66,-56.18,-50.44,-43.66,-52.14,-36.89,-42.81,-53.59,-41.69,-36.8,-35.24,-53.6,0,0,0,-55.51,-61.4571428571429,-52.5714285714286,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-16,316,447,638,-45.04,-50.64,-35.77,-45.97,-53.43,-42.57,-48.06,-56.12,-46.56,-45.26,-51.8,-41.91,-52.66,-50.93,-47.81,-59.49,-56.01,-60.13,-50.66,-56.18,-50.44,-43.66,-52.14,-36.89,-37.17,-31.49,-53.69,0,0,0,-55.8285714285714,-61.0357142857143,-51.7257142857143,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-17,567,316,447,-47.04,-55.11,-46.99,-45.04,-50.64,-35.77,-45.97,-53.43,-42.57,-48.06,-56.12,-46.56,-45.26,-51.8,-41.91,-52.66,-50.93,-47.81,-59.49,-56.01,-60.13,-50.66,-56.18,-50.44,-38.92,-39.67,-53.28,0,0,0,-56.3114285714286,-61.46,-53.1685714285714,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-18,191,567,316,-50.8,-53.12,-52.91,-47.04,-55.11,-46.99,-45.04,-50.64,-35.77,-45.97,-53.43,-42.57,-48.06,-56.12,-46.56,-45.26,-51.8,-41.91,-52.66,-50.93,-47.81,-59.49,-56.01,-60.13,-41.9,-46.85,-51.05,0,0,1,-56.3314285714286,-61.0228571428571,-53.5214285714286,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-19,369,191,567,-58.81,-56.65,-61.57,-50.8,-53.12,-52.91,-47.04,-55.11,-46.99,-45.04,-50.64,-35.77,-45.97,-53.43,-42.57,-48.06,-56.12,-46.56,-45.26,-51.8,-41.91,-52.66,-50.93,-47.81,-46.82,-51.86,-52.61,0,0,1,-56.2342857142857,-61.1142857142857,-53.7271428571429,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-20,396,369,191,-40.32,-50.33,-40.48,-58.81,-56.65,-61.57,-50.8,-53.12,-52.91,-47.04,-55.11,-46.99,-45.04,-50.64,-35.77,-45.97,-53.43,-42.57,-48.06,-56.12,-46.56,-45.26,-51.8,-41.91,-31.29,-30.49,-46.17,0,0,0,-54.4714285714286,-61.0285714285714,-52.68,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-21,200,396,369,-41.43,-51.42,-40.08,-40.32,-50.33,-40.48,-58.81,-56.65,-61.57,-50.8,-53.12,-52.91,-47.04,-55.11,-46.99,-45.04,-50.64,-35.77,-45.97,-53.43,-42.57,-48.06,-56.12,-46.56,-35.72,-35.59,-54.23,0,0,0,-53.9242857142857,-60.9742857142857,-52.4185714285714,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-22,283,200,396,-36.8,-53.6,-35.24,-41.43,-51.42,-40.08,-40.32,-50.33,-40.48,-58.81,-56.65,-61.57,-50.8,-53.12,-52.91,-47.04,-55.11,-46.99,-45.04,-50.64,-35.77,-45.97,-53.43,-42.57,-33.77,-33.98,-55.97,0,0,0,-52.3157142857143,-60.6142857142857,-50.8014285714286,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-23,615,283,200,-37.17,-53.69,-31.49,-36.8,-53.6,-35.24,-41.43,-51.42,-40.08,-40.32,-50.33,-40.48,-58.81,-56.65,-61.57,-50.8,-53.12,-52.91,-47.04,-55.11,-46.99,-45.04,-50.64,-35.77,-41.95,-41.59,-58.84,0,0,0,-51.0585714285714,-60.6514285714286,-49.2185714285714,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-24,268,615,283,-38.92,-53.28,-39.67,-37.17,-53.69,-31.49,-36.8,-53.6,-35.24,-41.43,-51.42,-40.08,-40.32,-50.33,-40.48,-58.81,-56.65,-61.57,-50.8,-53.12,-52.91,-47.04,-55.11,-46.99,-34.48,-38.04,-53.47,0,0,0,-50.1842857142857,-61.0285714285714,-49.7757142857143,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-25,339,268,615,-41.9,-51.05,-46.85,-38.92,-53.28,-39.67,-37.17,-53.69,-31.49,-36.8,-53.6,-35.24,-41.43,-51.42,-40.08,-40.32,-50.33,-40.48,-58.81,-56.65,-61.57,-50.8,-53.12,-52.91,-36.35,-41.2,-52.89,0,0,1,-49.45,-60.4485714285714,-49.7557142857143,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-26,117,339,268,-46.82,-52.61,-51.86,-41.9,-51.05,-46.85,-38.92,-53.28,-39.67,-37.17,-53.69,-31.49,-36.8,-53.6,-35.24,-41.43,-51.42,-40.08,-40.32,-50.33,-40.48,-58.81,-56.65,-61.57,-30.74,-33.1,-50.21,0,0,1,-48.8814285714286,-60.3757142857143,-49.6057142857143,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-27,409,117,339,-31.29,-46.17,-30.49,-46.82,-52.61,-51.86,-41.9,-51.05,-46.85,-38.92,-53.28,-39.67,-37.17,-53.69,-31.49,-36.8,-53.6,-35.24,-41.43,-51.42,-40.08,-40.32,-50.33,-40.48,-27.08,-26.87,-51.46,0,0,0,-44.95,-58.8785714285714,-45.1657142857143,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-28,485,409,117,-35.72,-54.23,-35.59,-31.29,-46.17,-30.49,-46.82,-52.61,-51.86,-41.9,-51.05,-46.85,-38.92,-53.28,-39.67,-37.17,-53.69,-31.49,-36.8,-53.6,-35.24,-41.43,-51.42,-40.08,-28.64,-28.36,-53.7,0,0,0,-44.2928571428571,-59.4357142857143,-44.4671428571429,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-29,403,485,409,-33.77,-55.97,-33.98,-35.72,-54.23,-35.59,-31.29,-46.17,-30.49,-46.82,-52.61,-51.86,-41.9,-51.05,-46.85,-38.92,-53.28,-39.67,-37.17,-53.69,-31.49,-36.8,-53.6,-35.24,-31.15,-35.9,-57.06,0,0,0,-43.1985714285714,-60.0857142857143,-43.5957142857143,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-04-30,285,403,485,-41.95,-58.84,-41.59,-33.77,-55.97,-33.98,-35.72,-54.23,-35.59,-31.29,-46.17,-30.49,-46.82,-52.61,-51.86,-41.9,-51.05,-46.85,-38.92,-53.28,-39.67,-37.17,-53.69,-31.49,-26.61,-22.08,-54.48,0,0,0,-43.9342857142857,-60.8342857142857,-44.5028571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-05-01,338,285,403,-34.48,-53.47,-38.04,-41.95,-58.84,-41.59,-33.77,-55.97,-33.98,-35.72,-54.23,-35.59,-31.29,-46.17,-30.49,-46.82,-52.61,-51.86,-41.9,-51.05,-46.85,-38.92,-53.28,-39.67,-24.89,-27.71,-53.35,0,0,0,-43.55,-60.8028571428571,-45.4385714285714,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-05-02,430,338,285,-36.35,-52.89,-41.2,-34.48,-53.47,-38.04,-41.95,-58.84,-41.59,-33.77,-55.97,-33.98,-35.72,-54.23,-35.59,-31.29,-46.17,-30.49,-46.82,-52.61,-51.86,-41.9,-51.05,-46.85,-24.46,-30.53,-50.44,0,0,1,-43.1828571428571,-60.7471428571429,-45.6571428571429,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-05-03,237,430,338,-30.74,-50.21,-33.1,-36.35,-52.89,-41.2,-34.48,-53.47,-38.04,-41.95,-58.84,-41.59,-33.77,-55.97,-33.98,-35.72,-54.23,-35.59,-31.29,-46.17,-30.49,-46.82,-52.61,-51.86,-16.11,-16.62,-44.12,0,0,1,-41.5885714285714,-60.6271428571429,-43.6928571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-05-04,402,237,430,-27.08,-51.46,-26.87,-30.74,-50.21,-33.1,-36.35,-52.89,-41.2,-34.48,-53.47,-38.04,-41.95,-58.84,-41.59,-33.77,-55.97,-33.98,-35.72,-54.23,-35.59,-31.29,-46.17,-30.49,-17.78,-17.97,-48.39,0,0,0,-38.7685714285714,-60.4628571428571,-40.1228571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-05-05,329,402,237,-28.64,-53.7,-28.36,-27.08,-51.46,-26.87,-30.74,-50.21,-33.1,-36.35,-52.89,-41.2,-34.48,-53.47,-38.04,-41.95,-58.84,-41.59,-33.77,-55.97,-33.98,-35.72,-54.23,-35.59,-17.74,-17.22,-51.9,0,0,0,-38.39,-61.5385714285714,-39.8185714285714,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-05-06,574,329,402,-31.15,-57.06,-35.9,-28.64,-53.7,-28.36,-27.08,-51.46,-26.87,-30.74,-50.21,-33.1,-36.35,-52.89,-41.2,-34.48,-53.47,-38.04,-41.95,-58.84,-41.59,-33.77,-55.97,-33.98,-16.54,-15.48,-51.32,0,0,0,-37.7371428571429,-61.9428571428571,-39.8628571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-05-07,215,574,329,-26.61,-54.48,-22.08,-31.15,-57.06,-35.9,-28.64,-53.7,-28.36,-27.08,-51.46,-26.87,-30.74,-50.21,-33.1,-36.35,-52.89,-41.2,-34.48,-53.47,-38.04,-41.95,-58.84,-41.59,-15.49,-5.89,-48.79,0,0,0,-36.7142857142857,-61.73,-38.1628571428571,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-05-08,309,215,574,-24.89,-53.35,-27.71,-26.61,-54.48,-22.08,-31.15,-57.06,-35.9,-28.64,-53.7,-28.36,-27.08,-51.46,-26.87,-30.74,-50.21,-33.1,-36.35,-52.89,-41.2,-34.48,-53.47,-38.04,-24.17,-31.31,-53.91,0,0,0,-34.2771428571429,-60.9457142857143,-36.18,5950000,"8376",13.9,36.6,69464
"Atlanta",2020-05-09,355,309,215,-24.46,-50.44,-30.53,-24.89,-53.35,-27.71,-26.61,-54.48,-22.08,-31.15,-57.06,-35.9,-28.64,-53.7,-28.36,-27.08,-51.46,-26.87,-30.74,-50.21,-33.1,-36.35,-52.89,-41.2,-16.65,-24.86,-49.94,0,0,1,-32.8457142857143,-60.5128571428572,-35.1071428571429,5950000,"8376",13.9,36.6,69464
