"city","date","newCases","casesTminus1","casesTminus2","drivingMinus7","transitMinus7","walkingMinus7","drivingMinus8","transitMinus8","walkingMinus8","drivingMinus9","transitMinus9","walkingMinus9","drivingMinus10","transitMinus10","walkingMinus10","drivingMinus11","transitMinus11","walkingMinus11","drivingMinus12","transitMinus12","walkingMinus12","drivingMinus13","transitMinus13","walkingMinus13","drivingMinus14","transitMinus14","walkingMinus14","driving","walking","transit","anomalousWeekend","longWeekend","weekend","sumDrivingMinus7_14","sumTransitMinus7_14","sumWalkingMinus7_14","Population","LandAreakm","Poverty.rate","Median.age","Median.household.income"
"Albuquerque",2020-03-01,0.5,0.5,0.5,10.63,4.82,-2.09,8.61,1.18,11.64,11.38,11.47,1.44,10,19.53,10.96,4.87,3.02,2.22,7.53,4.45,8.9,9.69,12.16,17.65,21.58,12.38,21.86,19.75,7.8,-1.43,0,0,1,12.0414285714286,9.85857142857143,10.3685714285714,915927,NA,NA,NA,NA
"Albuquerque",2020-03-02,0.5,0.5,0.5,17.33,7.39,14.1,10.63,4.82,-2.09,8.61,1.18,11.64,11.38,11.47,1.44,10,19.53,10.96,4.87,3.02,2.22,7.53,4.45,8.9,9.69,12.16,17.65,11.94,15.76,5.46,0,0,0,11.4342857142857,9.14571428571429,9.26,915927,NA,NA,NA,NA
"Albuquerque",2020-03-03,0.5,0.5,0.5,8.43,-16.17,0.84,17.33,7.39,14.1,10.63,4.82,-2.09,8.61,1.18,11.64,11.38,11.47,1.44,10,19.53,10.96,4.87,3.02,2.22,7.53,4.45,8.9,13.82,15.1,0,0,0,0,11.2542857142857,5.09857142857143,6.85857142857143,915927,NA,NA,NA,NA
"Albuquerque",2020-03-04,0.5,0.5,0.5,10,2.54,4.02,8.43,-16.17,0.84,17.33,7.39,14.1,10.63,4.82,-2.09,8.61,1.18,11.64,11.38,11.47,1.44,10,19.53,10.96,4.87,3.02,2.22,8.62,5.41,0.32,0,0,0,11.6071428571429,4.82571428571429,6.16142857142857,915927,NA,NA,NA,NA
"Albuquerque",2020-03-05,0.5,0.5,0.5,13.26,9.04,12.07,10,2.54,4.02,8.43,-16.17,0.84,17.33,7.39,14.1,10.63,4.82,-2.09,8.61,1.18,11.64,11.38,11.47,1.44,10,19.53,10.96,13.86,14.15,19.43,0,0,0,12.8057142857143,5.68571428571429,7.56857142857143,915927,NA,NA,NA,NA
"Albuquerque",2020-03-06,0.5,0.5,0.5,12.6,1.08,10.57,13.26,9.04,12.07,10,2.54,4.02,8.43,-16.17,0.84,17.33,7.39,14.1,10.63,4.82,-2.09,8.61,1.18,11.64,11.38,11.47,1.44,14.57,16.44,18.54,0,0,0,13.1771428571429,3.05,7.51285714285714,915927,NA,NA,NA,NA
"Albuquerque",2020-03-07,0.5,0.5,0.5,23.52,8.72,25.47,12.6,1.08,10.57,13.26,9.04,12.07,10,2.54,4.02,8.43,-16.17,0.84,17.33,7.39,14.1,10.63,4.82,-2.09,8.61,1.18,11.64,14.17,20.25,15.73,0,0,1,14.9114285714286,2.65714285714286,10.9457142857143,915927,NA,NA,NA,NA
"Albuquerque",2020-03-08,0.5,0.5,0.5,19.75,-1.43,7.8,23.52,8.72,25.47,12.6,1.08,10.57,13.26,9.04,12.07,10,2.54,4.02,8.43,-16.17,0.84,17.33,7.39,14.1,10.63,4.82,-2.09,13.09,5.4,9.98,0,0,1,16.5028571428571,2.28428571428571,10.3971428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-03-09,0.5,0.5,0.5,11.94,5.46,15.76,19.75,-1.43,7.8,23.52,8.72,25.47,12.6,1.08,10.57,13.26,9.04,12.07,10,2.54,4.02,8.43,-16.17,0.84,17.33,7.39,14.1,15.97,16.25,14.71,0,0,0,16.69,2.37571428571429,12.9471428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-03-10,0.5,0.5,0.5,13.82,0,15.1,11.94,5.46,15.76,19.75,-1.43,7.8,23.52,8.72,25.47,12.6,1.08,10.57,13.26,9.04,12.07,10,2.54,4.02,8.43,-16.17,0.84,20.44,18.44,12.91,0,0,0,16.1885714285714,1.32,13.09,915927,NA,NA,NA,NA
"Albuquerque",2020-03-11,1,0.5,0.5,8.62,0.32,5.41,13.82,0,15.1,11.94,5.46,15.76,19.75,-1.43,7.8,23.52,8.72,25.47,12.6,1.08,10.57,13.26,9.04,12.07,10,2.54,4.02,15.93,14.8,5.81,0,0,0,16.2157142857143,3.67571428571429,13.7428571428571,915927,NA,NA,NA,NA
"Albuquerque",2020-03-12,1,1,0.5,13.86,19.43,14.15,8.62,0.32,5.41,13.82,0,15.1,11.94,5.46,15.76,19.75,-1.43,7.8,23.52,8.72,25.47,12.6,1.08,10.57,13.26,9.04,12.07,10.71,16.19,5.15,1,0,0,16.7671428571429,6.08857142857143,15.19,915927,NA,NA,NA,NA
"Albuquerque",2020-03-13,3,1,1,14.57,18.54,16.44,13.86,19.43,14.15,8.62,0.32,5.41,13.82,0,15.1,11.94,5.46,15.76,19.75,-1.43,7.8,23.52,8.72,25.47,12.6,1.08,10.57,-3.73,-5.25,-15.78,1,0,0,16.9542857142857,7.44571428571429,15.8142857142857,915927,NA,NA,NA,NA
"Albuquerque",2020-03-14,3,3,1,14.17,15.73,20.25,14.57,18.54,16.44,13.86,19.43,14.15,8.62,0.32,5.41,13.82,0,15.1,11.94,5.46,15.76,19.75,-1.43,7.8,23.52,8.72,25.47,-9.59,-8.44,-19.54,1,0,1,17.1785714285714,9.53857142857143,17.1971428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-03-15,4,3,3,13.09,9.98,5.4,14.17,15.73,20.25,14.57,18.54,16.44,13.86,19.43,14.15,8.62,0.32,5.41,13.82,0,15.1,11.94,5.46,15.76,19.75,-1.43,7.8,-5.67,-8.71,-21.16,1,0,1,15.6885714285714,9.71857142857143,14.33,915927,NA,NA,NA,NA
"Albuquerque",2020-03-16,4,4,3,15.97,14.71,16.25,13.09,9.98,5.4,14.17,15.73,20.25,14.57,18.54,16.44,13.86,19.43,14.15,8.62,0.32,5.41,13.82,0,15.1,11.94,5.46,15.76,-6.11,0.23,-22.55,0,0,0,15.1485714285714,12.0242857142857,15.5371428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-03-17,0.5,4,4,20.44,12.91,18.44,15.97,14.71,16.25,13.09,9.98,5.4,14.17,15.73,20.25,14.57,18.54,16.44,13.86,19.43,14.15,8.62,0.32,5.41,13.82,0,15.1,-18.21,-8.53,-31.94,0,0,0,16.3628571428571,13.0885714285714,15.92,915927,NA,NA,NA,NA
"Albuquerque",2020-03-18,3,0.5,4,15.93,5.81,14.8,20.44,12.91,18.44,15.97,14.71,16.25,13.09,9.98,5.4,14.17,15.73,20.25,14.57,18.54,16.44,13.86,19.43,14.15,8.62,0.32,5.41,-23.76,-28.27,-34.94,0,0,0,16.6642857142857,13.9185714285714,15.8771428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-03-19,5,3,0.5,10.71,5.15,16.19,15.93,5.81,14.8,20.44,12.91,18.44,15.97,14.71,16.25,13.09,9.98,5.4,14.17,15.73,20.25,14.57,18.54,16.44,13.86,19.43,14.15,-29.75,-29.53,-40.51,0,0,0,16.9628571428571,14.6085714285714,17.4171428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-03-20,5,5,3,-3.73,-15.78,-5.25,10.71,5.15,16.19,15.93,5.81,14.8,20.44,12.91,18.44,15.97,14.71,16.25,13.09,9.98,5.4,14.17,15.73,20.25,14.57,18.54,16.44,-33.22,-37.64,-44.88,0,0,0,14.45,9.57857142857143,14.6457142857143,915927,NA,NA,NA,NA
"Albuquerque",2020-03-21,10,5,5,-9.59,-19.54,-8.44,-3.73,-15.78,-5.25,10.71,5.15,16.19,15.93,5.81,14.8,20.44,12.91,18.44,15.97,14.71,16.25,13.09,9.98,5.4,14.17,15.73,20.25,-42.81,-43.93,-47.73,0,0,1,10.9985714285714,4.13857142857143,11.0914285714286,915927,NA,NA,NA,NA
"Albuquerque",2020-03-22,2,10,5,-5.67,-21.16,-8.71,-9.59,-19.54,-8.44,-3.73,-15.78,-5.25,10.71,5.15,16.19,15.93,5.81,14.8,20.44,12.91,18.44,15.97,14.71,16.25,13.09,9.98,5.4,-34.14,-37.14,-48.03,0,0,1,8.16428571428571,-1.13142857142857,6.95428571428572,915927,NA,NA,NA,NA
"Albuquerque",2020-03-23,4,2,10,-6.11,-22.55,0.23,-5.67,-21.16,-8.71,-9.59,-19.54,-8.44,-3.73,-15.78,-5.25,10.71,5.15,16.19,15.93,5.81,14.8,20.44,12.91,18.44,15.97,14.71,16.25,-34.25,-28.87,-47.14,0,0,0,5.42142857142857,-5.77857142857143,6.21571428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-03-24,5,4,2,-18.21,-31.94,-8.53,-6.11,-22.55,0.23,-5.67,-21.16,-8.71,-9.59,-19.54,-8.44,-3.73,-15.78,-5.25,10.71,5.15,16.19,15.93,5.81,14.8,20.44,12.91,18.44,-45.55,-38.25,-55.82,0,0,0,0.538571428571429,-12.4428571428571,2.67571428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-03-25,6,5,4,-23.76,-34.94,-28.27,-18.21,-31.94,-8.53,-6.11,-22.55,0.23,-5.67,-21.16,-8.71,-9.59,-19.54,-8.44,-3.73,-15.78,-5.25,10.71,5.15,16.19,15.93,5.81,14.8,-45.64,-42.22,-49.92,0,0,0,-5.77571428571429,-19.2785714285714,-3.99714285714286,915927,NA,NA,NA,NA
"Albuquerque",2020-03-26,9,6,5,-29.75,-40.51,-29.53,-23.76,-34.94,-28.27,-18.21,-31.94,-8.53,-6.11,-22.55,0.23,-5.67,-21.16,-8.71,-9.59,-19.54,-8.44,-3.73,-15.78,-5.25,10.71,5.15,16.19,-48.36,-46.68,-53.35,0,0,0,-12.3014285714286,-25.8957142857143,-10.33,915927,NA,NA,NA,NA
"Albuquerque",2020-03-27,33,9,6,-33.22,-44.88,-37.64,-29.75,-40.51,-29.53,-23.76,-34.94,-28.27,-18.21,-31.94,-8.53,-6.11,-22.55,0.23,-5.67,-21.16,-8.71,-9.59,-19.54,-8.44,-3.73,-15.78,-5.25,-49.38,-50.27,-57.27,0,0,0,-18.5771428571429,-33.0428571428571,-18.02,915927,NA,NA,NA,NA
"Albuquerque",2020-03-28,11,33,9,-42.81,-47.73,-43.93,-33.22,-44.88,-37.64,-29.75,-40.51,-29.53,-23.76,-34.94,-28.27,-18.21,-31.94,-8.53,-6.11,-22.55,0.23,-5.67,-21.16,-8.71,-9.59,-19.54,-8.44,-54.5,-52.33,-52,0,0,1,-24.16,-37.6071428571429,-23.5457142857143,915927,NA,NA,NA,NA
"Albuquerque",2020-03-29,12,11,33,-34.14,-48.03,-37.14,-42.81,-47.73,-43.93,-33.22,-44.88,-37.64,-29.75,-40.51,-29.53,-23.76,-34.94,-28.27,-18.21,-31.94,-8.53,-6.11,-22.55,0.23,-5.67,-21.16,-8.71,-44.61,-42.23,-51.98,0,0,1,-27.6671428571429,-41.6771428571429,-27.6457142857143,915927,NA,NA,NA,NA
"Albuquerque",2020-03-30,27,12,11,-34.25,-47.14,-28.87,-34.14,-48.03,-37.14,-42.81,-47.73,-43.93,-33.22,-44.88,-37.64,-29.75,-40.51,-29.53,-23.76,-34.94,-28.27,-18.21,-31.94,-8.53,-6.11,-22.55,0.23,-42.96,-35.94,-55.51,0,0,0,-31.75,-45.3885714285714,-30.5257142857143,915927,NA,NA,NA,NA
"Albuquerque",2020-03-31,18,27,12,-45.55,-55.82,-38.25,-34.25,-47.14,-28.87,-34.14,-48.03,-37.14,-42.81,-47.73,-43.93,-33.22,-44.88,-37.64,-29.75,-40.51,-29.53,-23.76,-34.94,-28.27,-18.21,-31.94,-8.53,-43.3,-35.5,-55.15,0,0,0,-37.3842857142857,-50.1414285714286,-36.0228571428571,915927,NA,NA,NA,NA
"Albuquerque",2020-04-01,22,18,27,-45.64,-49.92,-42.22,-45.55,-55.82,-38.25,-34.25,-47.14,-28.87,-34.14,-48.03,-37.14,-42.81,-47.73,-43.93,-33.22,-44.88,-37.64,-29.75,-40.51,-29.53,-23.76,-34.94,-28.27,-44.39,-37.41,-64.07,0,0,0,-41.3028571428571,-52.71,-40.8357142857143,915927,NA,NA,NA,NA
"Albuquerque",2020-04-02,23,22,18,-48.36,-53.35,-46.68,-45.64,-49.92,-42.22,-45.55,-55.82,-38.25,-34.25,-47.14,-28.87,-34.14,-48.03,-37.14,-42.81,-47.73,-43.93,-33.22,-44.88,-37.64,-29.75,-40.51,-29.53,-43.7,-30.83,-54.8,0,0,0,-44.8171428571429,-55.34,-43.4657142857143,915927,NA,NA,NA,NA
"Albuquerque",2020-04-03,65,23,22,-49.38,-57.27,-50.27,-48.36,-53.35,-46.68,-45.64,-49.92,-42.22,-45.55,-55.82,-38.25,-34.25,-47.14,-28.87,-34.14,-48.03,-37.14,-42.81,-47.73,-43.93,-33.22,-44.88,-37.64,-45.13,-42.28,-54.69,0,0,0,-47.6214285714286,-57.7342857142857,-46.4285714285714,915927,NA,NA,NA,NA
"Albuquerque",2020-04-04,29,65,23,-54.5,-52,-52.33,-49.38,-57.27,-50.27,-48.36,-53.35,-46.68,-45.64,-49.92,-42.22,-45.55,-55.82,-38.25,-34.25,-47.14,-28.87,-34.14,-48.03,-37.14,-42.81,-47.73,-43.93,-50.8,-47.67,-60,0,0,1,-50.6614285714286,-58.7514285714286,-48.5271428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-04-05,57,29,65,-44.61,-51.98,-42.23,-54.5,-52,-52.33,-49.38,-57.27,-50.27,-48.36,-53.35,-46.68,-45.64,-49.92,-42.22,-45.55,-55.82,-38.25,-34.25,-47.14,-28.87,-34.14,-48.03,-37.14,-42.81,-35.8,-54.83,0,0,1,-50.9185714285714,-59.3585714285714,-48.2842857142857,915927,NA,NA,NA,NA
"Albuquerque",2020-04-06,27,57,29,-42.96,-55.51,-35.94,-44.61,-51.98,-42.23,-54.5,-52,-52.33,-49.38,-57.27,-50.27,-48.36,-53.35,-46.68,-45.64,-49.92,-42.22,-45.55,-55.82,-38.25,-34.25,-47.14,-28.87,-40.57,-33.85,-61.67,0,0,0,-52.1785714285714,-60.4271428571429,-48.1128571428571,915927,NA,NA,NA,NA
"Albuquerque",2020-04-07,60,27,57,-43.3,-55.15,-35.5,-42.96,-55.51,-35.94,-44.61,-51.98,-42.23,-54.5,-52,-52.33,-49.38,-57.27,-50.27,-48.36,-53.35,-46.68,-45.64,-49.92,-42.22,-45.55,-55.82,-38.25,-42.96,-27.82,-61.02,0,0,0,-53.4714285714286,-61.5714285714286,-49.06,915927,NA,NA,NA,NA
"Albuquerque",2020-04-08,34,60,27,-44.39,-64.07,-37.41,-43.3,-55.15,-35.5,-42.96,-55.51,-35.94,-44.61,-51.98,-42.23,-54.5,-52,-52.33,-49.38,-57.27,-50.27,-48.36,-53.35,-46.68,-45.64,-49.92,-42.22,-42.82,-37.72,-60.31,0,0,0,-53.3057142857143,-62.75,-48.94,915927,NA,NA,NA,NA
"Albuquerque",2020-04-09,79,34,60,-43.7,-54.8,-30.83,-44.39,-64.07,-37.41,-43.3,-55.15,-35.5,-42.96,-55.51,-35.94,-44.61,-51.98,-42.23,-54.5,-52,-52.33,-49.38,-57.27,-50.27,-48.36,-53.35,-46.68,-42.28,-34.98,-57.59,0,0,0,-53.0285714285714,-63.4471428571429,-47.3128571428571,915927,NA,NA,NA,NA
"Albuquerque",2020-04-10,45,79,34,-45.13,-54.69,-42.28,-43.7,-54.8,-30.83,-44.39,-64.07,-37.41,-43.3,-55.15,-35.5,-42.96,-55.51,-35.94,-44.61,-51.98,-42.23,-54.5,-52,-52.33,-49.38,-57.27,-50.27,-42.33,-37.96,-61.09,0,1,0,-52.5671428571429,-63.6385714285714,-46.6842857142857,915927,NA,NA,NA,NA
"Albuquerque",2020-04-11,38,45,79,-50.8,-60,-47.67,-45.13,-54.69,-42.28,-43.7,-54.8,-30.83,-44.39,-64.07,-37.41,-43.3,-55.15,-35.5,-42.96,-55.51,-35.94,-44.61,-51.98,-42.23,-54.5,-52,-52.33,-49.78,-49.49,-65.18,0,1,1,-52.77,-64.0285714285714,-46.3128571428571,915927,NA,NA,NA,NA
"Albuquerque",2020-04-12,58,38,45,-42.81,-54.83,-35.8,-50.8,-60,-47.67,-45.13,-54.69,-42.28,-43.7,-54.8,-30.83,-44.39,-64.07,-37.41,-43.3,-55.15,-35.5,-42.96,-55.51,-35.94,-44.61,-51.98,-42.23,-51.85,-50.6,-65.03,0,1,1,-51.1,-64.4328571428571,-43.9514285714286,915927,NA,NA,NA,NA
"Albuquerque",2020-04-13,26,58,38,-40.57,-61.67,-33.85,-42.81,-54.83,-35.8,-50.8,-60,-47.67,-45.13,-54.69,-42.28,-43.7,-54.8,-30.83,-44.39,-64.07,-37.41,-43.3,-55.15,-35.5,-42.96,-55.51,-35.94,-46.07,-48.55,-66.25,0,1,0,-50.5228571428571,-65.8171428571429,-42.7542857142857,915927,NA,NA,NA,NA
"Albuquerque",2020-04-14,21,26,58,-42.96,-61.02,-27.82,-40.57,-61.67,-33.85,-42.81,-54.83,-35.8,-50.8,-60,-47.67,-45.13,-54.69,-42.28,-43.7,-54.8,-30.83,-44.39,-64.07,-37.41,-43.3,-55.15,-35.5,-41,-39.17,-62.94,0,0,0,-50.5228571428571,-66.6042857142857,-41.5942857142857,915927,NA,NA,NA,NA
"Albuquerque",2020-04-15,22,21,26,-42.82,-60.31,-37.72,-42.96,-61.02,-27.82,-40.57,-61.67,-33.85,-42.81,-54.83,-35.8,-50.8,-60,-47.67,-45.13,-54.69,-42.28,-43.7,-54.8,-30.83,-44.39,-64.07,-37.41,-36.42,-30.42,-65.63,0,0,0,-50.4542857142857,-67.3414285714286,-41.9114285714286,915927,NA,NA,NA,NA
"Albuquerque",2020-04-16,48,22,21,-42.28,-57.59,-34.98,-42.82,-60.31,-37.72,-42.96,-61.02,-27.82,-40.57,-61.67,-33.85,-42.81,-54.83,-35.8,-50.8,-60,-47.67,-45.13,-54.69,-42.28,-43.7,-54.8,-30.83,-35.01,-32.03,-58.68,0,0,0,-50.1528571428571,-66.4157142857143,-41.5642857142857,915927,NA,NA,NA,NA
"Albuquerque",2020-04-17,33,48,22,-42.33,-61.09,-37.96,-42.28,-57.59,-34.98,-42.82,-60.31,-37.72,-42.96,-61.02,-27.82,-40.57,-61.67,-33.85,-42.81,-54.83,-35.8,-50.8,-60,-47.67,-45.13,-54.69,-42.28,-37.25,-38.48,-62.51,0,0,0,-49.9571428571429,-67.3142857142857,-42.5828571428571,915927,NA,NA,NA,NA
"Albuquerque",2020-04-18,23,33,48,-49.78,-65.18,-49.49,-42.33,-61.09,-37.96,-42.28,-57.59,-34.98,-42.82,-60.31,-37.72,-42.96,-61.02,-27.82,-40.57,-61.67,-33.85,-42.81,-54.83,-35.8,-50.8,-60,-47.67,-42.47,-45,-59.37,0,0,1,-50.6214285714286,-68.8128571428571,-43.6128571428571,915927,NA,NA,NA,NA
"Albuquerque",2020-04-19,22,23,33,-51.85,-65.03,-50.6,-49.78,-65.18,-49.49,-42.33,-61.09,-37.96,-42.28,-57.59,-34.98,-42.82,-60.31,-37.72,-42.96,-61.02,-27.82,-40.57,-61.67,-33.85,-42.81,-54.83,-35.8,-31.64,-26.13,-52.09,0,0,1,-50.7714285714286,-69.5314285714286,-44.0314285714286,915927,NA,NA,NA,NA
"Albuquerque",2020-04-20,31,22,23,-46.07,-66.25,-48.55,-51.85,-65.03,-50.6,-49.78,-65.18,-49.49,-42.33,-61.09,-37.96,-42.28,-57.59,-34.98,-42.82,-60.31,-37.72,-42.96,-61.02,-27.82,-40.57,-61.67,-33.85,-30.65,-19.75,-59.21,0,0,0,-51.2371428571429,-71.1628571428571,-45.8528571428571,915927,NA,NA,NA,NA
"Albuquerque",2020-04-21,25,31,22,-41,-62.94,-39.17,-46.07,-66.25,-48.55,-51.85,-65.03,-50.6,-49.78,-65.18,-49.49,-42.33,-61.09,-37.96,-42.28,-57.59,-34.98,-42.82,-60.31,-37.72,-42.96,-61.02,-27.82,-34.6,-27.75,-64.46,0,0,0,-51.2985714285714,-71.3442857142857,-46.6128571428571,915927,NA,NA,NA,NA
"Albuquerque",2020-04-22,35,25,31,-36.42,-65.63,-30.42,-41,-62.94,-39.17,-46.07,-66.25,-48.55,-51.85,-65.03,-50.6,-49.78,-65.18,-49.49,-42.33,-61.09,-37.96,-42.28,-57.59,-34.98,-42.82,-60.31,-37.72,-33.51,-28.13,-58.42,0,0,0,-50.3642857142857,-72.0028571428571,-46.9842857142857,915927,NA,NA,NA,NA
"Albuquerque",2020-04-23,38,35,25,-35.01,-58.68,-32.03,-36.42,-65.63,-30.42,-41,-62.94,-39.17,-46.07,-66.25,-48.55,-51.85,-65.03,-50.6,-49.78,-65.18,-49.49,-42.33,-61.09,-37.96,-42.28,-57.59,-34.98,-31.25,-26.92,-63.75,0,0,0,-49.2485714285714,-71.77,-46.1714285714286,915927,NA,NA,NA,NA
"Albuquerque",2020-04-24,35,38,35,-37.25,-62.51,-38.48,-35.01,-58.68,-32.03,-36.42,-65.63,-30.42,-41,-62.94,-39.17,-46.07,-66.25,-48.55,-51.85,-65.03,-50.6,-49.78,-65.18,-49.49,-42.33,-61.09,-37.96,-34.5,-35.34,-61.43,0,0,0,-48.53,-72.4728571428571,-46.6714285714286,915927,NA,NA,NA,NA
"Albuquerque",2020-04-25,27,35,38,-42.47,-59.37,-45,-37.25,-62.51,-38.48,-35.01,-58.68,-32.03,-36.42,-65.63,-30.42,-41,-62.94,-39.17,-46.07,-66.25,-48.55,-51.85,-65.03,-50.6,-49.78,-65.18,-49.49,-39.81,-36.81,-58.27,0,0,1,-48.55,-72.2271428571429,-47.6771428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-04-26,29,27,35,-31.64,-52.09,-26.13,-42.47,-59.37,-45,-37.25,-62.51,-38.48,-35.01,-58.68,-32.03,-36.42,-65.63,-30.42,-41,-62.94,-39.17,-46.07,-66.25,-48.55,-51.85,-65.03,-50.6,-26.39,-23.64,-56.8,0,0,1,-45.9585714285714,-70.3571428571429,-44.34,915927,NA,NA,NA,NA
"Albuquerque",2020-04-27,10,29,27,-30.65,-59.21,-19.75,-31.64,-52.09,-26.13,-42.47,-59.37,-45,-37.25,-62.51,-38.48,-35.01,-58.68,-32.03,-36.42,-65.63,-30.42,-41,-62.94,-39.17,-46.07,-66.25,-48.55,-27.33,-23.19,-58.76,0,0,0,-42.93,-69.5257142857143,-39.9328571428571,915927,NA,NA,NA,NA
"Albuquerque",2020-04-28,50,10,29,-34.6,-64.46,-27.75,-30.65,-59.21,-19.75,-31.64,-52.09,-26.13,-42.47,-59.37,-45,-37.25,-62.51,-38.48,-35.01,-58.68,-32.03,-36.42,-65.63,-30.42,-41,-62.94,-39.17,-27.33,-17.76,-57.75,0,0,0,-41.2914285714286,-69.27,-36.9614285714286,915927,NA,NA,NA,NA
"Albuquerque",2020-04-29,31,50,10,-33.51,-58.42,-28.13,-34.6,-64.46,-27.75,-30.65,-59.21,-19.75,-31.64,-52.09,-26.13,-42.47,-59.37,-45,-37.25,-62.51,-38.48,-35.01,-58.68,-32.03,-36.42,-65.63,-30.42,-28.78,-18.01,-60.15,0,0,0,-40.2214285714286,-68.6242857142857,-35.3842857142857,915927,NA,NA,NA,NA
"Albuquerque",2020-04-30,51,31,50,-31.25,-63.75,-26.92,-33.51,-58.42,-28.13,-34.6,-64.46,-27.75,-30.65,-59.21,-19.75,-31.64,-52.09,-26.13,-42.47,-59.37,-45,-37.25,-62.51,-38.48,-35.01,-58.68,-32.03,-26.25,-15.67,-49.36,0,0,0,-39.4828571428571,-68.3557142857143,-34.8842857142857,915927,NA,NA,NA,NA
"Albuquerque",2020-05-01,28,51,31,-34.5,-61.43,-35.34,-31.25,-63.75,-26.92,-33.51,-58.42,-28.13,-34.6,-64.46,-27.75,-30.65,-59.21,-19.75,-31.64,-52.09,-26.13,-42.47,-59.37,-45,-37.25,-62.51,-38.48,-24.6,-21.52,-49.37,0,0,0,-39.41,-68.7485714285714,-35.3571428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-05-02,70,28,51,-39.81,-58.27,-36.81,-34.5,-61.43,-35.34,-31.25,-63.75,-26.92,-33.51,-58.42,-28.13,-34.6,-64.46,-27.75,-30.65,-59.21,-19.75,-31.64,-52.09,-26.13,-42.47,-59.37,-45,-31.2,-28.76,-53.81,0,0,1,-39.7757142857143,-68.1428571428571,-35.1185714285714,915927,NA,NA,NA,NA
"Albuquerque",2020-05-03,44,70,28,-26.39,-56.8,-23.64,-39.81,-58.27,-36.81,-34.5,-61.43,-35.34,-31.25,-63.75,-26.92,-33.51,-58.42,-28.13,-34.6,-64.46,-27.75,-30.65,-59.21,-19.75,-31.64,-52.09,-26.13,-18.84,-19.92,-47.04,0,0,1,-37.4785714285714,-67.7757142857143,-32.0671428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-05-04,29,44,70,-27.33,-58.76,-23.19,-26.39,-56.8,-23.64,-39.81,-58.27,-36.81,-34.5,-61.43,-35.34,-31.25,-63.75,-26.92,-33.51,-58.42,-28.13,-34.6,-64.46,-27.75,-30.65,-59.21,-19.75,-19.41,-11.49,-54.54,0,0,0,-36.8628571428571,-68.7285714285714,-31.6471428571429,915927,NA,NA,NA,NA
"Albuquerque",2020-05-05,28,29,44,-27.33,-57.75,-17.76,-27.33,-58.76,-23.19,-26.39,-56.8,-23.64,-39.81,-58.27,-36.81,-34.5,-61.43,-35.34,-31.25,-63.75,-26.92,-33.51,-58.42,-28.13,-34.6,-64.46,-27.75,-19.61,-6.9,-55.41,0,0,0,-36.3885714285714,-68.52,-31.3628571428571,915927,NA,NA,NA,NA
"Albuquerque",2020-05-06,26,28,29,-28.78,-60.15,-18.01,-27.33,-57.75,-17.76,-27.33,-58.76,-23.19,-26.39,-56.8,-23.64,-39.81,-58.27,-36.81,-34.5,-61.43,-35.34,-31.25,-63.75,-26.92,-33.51,-58.42,-28.13,-22.17,-12.56,-55.08,0,0,0,-35.5571428571429,-67.9042857142857,-29.9714285714286,915927,NA,NA,NA,NA
"Albuquerque",2020-05-07,37,26,28,-26.25,-49.36,-15.67,-28.78,-60.15,-18.01,-27.33,-57.75,-17.76,-27.33,-58.76,-23.19,-26.39,-56.8,-23.64,-39.81,-58.27,-36.81,-34.5,-61.43,-35.34,-31.25,-63.75,-26.92,-20.04,-11.39,-50.01,0,0,0,-34.52,-66.61,-28.1914285714286,915927,NA,NA,NA,NA
"Albuquerque",2020-05-08,31,37,26,-24.6,-49.37,-21.52,-26.25,-49.36,-15.67,-28.78,-60.15,-18.01,-27.33,-57.75,-17.76,-27.33,-58.76,-23.19,-26.39,-56.8,-23.64,-39.81,-58.27,-36.81,-34.5,-61.43,-35.34,-22.04,-20.39,-56.36,0,0,0,-33.57,-64.5557142857143,-27.42,915927,NA,NA,NA,NA
"Albuquerque",2020-05-09,22,31,37,-31.2,-53.81,-28.76,-24.6,-49.37,-21.52,-26.25,-49.36,-15.67,-28.78,-60.15,-18.01,-27.33,-57.75,-17.76,-27.33,-58.76,-23.19,-26.39,-56.8,-23.64,-39.81,-58.27,-36.81,-25.2,-24.6,-53.09,0,0,1,-33.0985714285714,-63.4671428571429,-26.48,915927,NA,NA,NA,NA
"Albuquerque",2020-05-10,29,22,31,-18.84,-47.04,-19.92,-31.2,-53.81,-28.76,-24.6,-49.37,-21.52,-26.25,-49.36,-15.67,-28.78,-60.15,-18.01,-27.33,-57.75,-17.76,-27.33,-58.76,-23.19,-26.39,-56.8,-23.64,-17.51,-23.46,-52.85,0,0,1,-30.1028571428571,-61.8628571428571,-24.0671428571429,915927,NA,NA,NA,NA
