"Vars","Estimate","stdError","p"
"Intercept","44.159",19.262,"0.023 *"
"drivingMinus9","7.663",1.175,"<0.001 *"
"walkingMinus9","-4.13",0.858,"<0.001 *"
"transitMinus9","-6.711",0.541,"<0.001 *"
"R2 Adjusted Training","0.393",NA,NA
"R2 Test","0.032",NA,NA
"RMSE Train","107.305",NA,NA
"RMSE Test","442.891",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.572",NA,NA
