"Vars","Estimate","stdError","p"
"Intercept","0.696",23.089,"0.976"
"drivingMinus9","2.542",0.912,"0.006 *"
"walkingMinus9","-0.609",0.629,"0.334"
"transitMinus9","-6.093",0.654,"<0.001 *"
"R2 Adjusted Training","0.277",NA,NA
"R2 Test","0.186",NA,NA
"RMSE Train","117.934",NA,NA
"RMSE Test","957.853",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.732",NA,NA
