"Vars","Estimate","stdError","p"
"Intercept","44.135",13.056,"0.001 *"
"drivingMinus9","0.398",0.362,"0.272"
"walkingMinus9","0.239",0.67,"0.722"
"transitMinus9","-1.113",0.621,"0.073"
"R2 Adjusted Training","0.014",NA,NA
"R2 Test","0.006",NA,NA
"RMSE Train","101.644",NA,NA
"RMSE Test","737.101",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","Inf",NA,NA
