"Vars","Estimate","stdError","p"
"Intercept","1001.298",287.259,"0.001 *"
"drivingMinus9","-54.488",6.932,"<0.001 *"
"walkingMinus9","27.167",16.511,"0.101"
"transitMinus9","-20.937",12.717,"0.101"
"R2 Adjusted Training","0.574",NA,NA
"R2 Test","0.491",NA,NA
"RMSE Train","1240.471",NA,NA
"RMSE Test","2037.615",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.713",NA,NA
