"Vars","Estimate","stdError","p"
"Intercept","57.975",85.376,"0.498"
"drivingMinus9","-17.336",1.767,"<0.001 *"
"walkingMinus9","10.449",1.751,"<0.001 *"
"transitMinus9","-9.384",1.78,"<0.001 *"
"R2 Adjusted Training","0.494",NA,NA
"R2 Test","0.082",NA,NA
"RMSE Train","365.55",NA,NA
"RMSE Test","858.137",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.594",NA,NA
