"Vars","Estimate","stdError","p"
"Intercept","4.615",19.467,"0.813"
"drivingMinus9","-2.425",0.51,"<0.001 *"
"walkingMinus9","2.225",0.711,"0.002 *"
"transitMinus9","-2.152",0.471,"<0.001 *"
"R2 Adjusted Training","0.208",NA,NA
"R2 Test","0.001",NA,NA
"RMSE Train","127.33",NA,NA
"RMSE Test","154.469",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","Inf",NA,NA
