"Vars","Estimate","stdError","p"
"Intercept","61.81",21.916,"0.005 *"
"drivingMinus9","5.342",1.492,"<0.001 *"
"walkingMinus9","-0.702",0.973,"0.471"
"transitMinus9","-3.884",0.874,"<0.001 *"
"R2 Adjusted Training","0.357",NA,NA
"R2 Test","0.118",NA,NA
"RMSE Train","138.652",NA,NA
"RMSE Test","302.355",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.496",NA,NA
