"Vars","Estimate","stdError","p"
"Intercept","43.92",13.714,"0.001 *"
"drivingMinus7","-0.368",0.773,"0.634"
"walkingMinus7","0.931",0.81,"0.251"
"transitMinus7","-0.725",1.335,"0.587"
"drivingMinus8","0.578",0.72,"0.423"
"walkingMinus8","0.354",0.702,"0.615"
"transitMinus8","-1.229",1.247,"0.325"
"R2 Adjusted Training","0.018",NA,NA
"R2 Test","0.006",NA,NA
"RMSE Train","101.463",NA,NA
"RMSE Test","736.319",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","Inf",NA,NA
