"Vars","Estimate","stdError","p"
"Intercept","-0.672",40.188,"0.987"
"drivingMinus7","2.029",2.843,"0.476"
"walkingMinus7","2.514",1.348,"0.063"
"transitMinus7","-0.868",3.842,"0.822"
"drivingMinus8","-9.838",2.917,"0.001 *"
"walkingMinus8","5.652",1.366,"<0.001 *"
"transitMinus8","-3.502",3.737,"0.35"
"R2 Adjusted Training","0.33",NA,NA
"R2 Test","0.1",NA,NA
"RMSE Train","187.894",NA,NA
"RMSE Test","1716.979",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.778",NA,NA
