"Vars","Estimate","stdError","p"
"Intercept","55.631",21.595,"0.011 *"
"drivingMinus7","0.176",1.214,"0.885"
"walkingMinus7","0.736",1.119,"0.511"
"transitMinus7","-1.877",2.357,"0.427"
"drivingMinus8","-2.322",1.256,"0.066"
"walkingMinus8","1.552",1.194,"0.195"
"transitMinus8","0.114",2.348,"0.961"
"R2 Adjusted Training","0.139",NA,NA
"R2 Test","0.006",NA,NA
"RMSE Train","90.371",NA,NA
"RMSE Test","315.85",NA,NA
"RMSPE Train","2.136",NA,NA
"RMSPE Test","0.728",NA,NA
