"Vars","Estimate","stdError","p"
"Intercept","120.969",153.634,"0.432"
"drivingMinus7","10.26",10.621,"0.335"
"walkingMinus7","-4.531",6.707,"0.5"
"transitMinus7","18.867",14.29,"0.188"
"drivingMinus8","-8.377",12.949,"0.518"
"walkingMinus8","13.569",7.223,"0.062"
"transitMinus8","-31.137",14.189,"0.029 *"
"R2 Adjusted Training","0.187",NA,NA
"R2 Test","0.092",NA,NA
"RMSE Train","785.508",NA,NA
"RMSE Test","680.647",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.432",NA,NA
