"Vars","Estimate","stdError","p"
"Intercept","43.91",23.1,"0.059"
"drivingMinus7","8.188",2.025,"<0.001 *"
"walkingMinus7","-3.53",1.202,"0.004 *"
"transitMinus7","-2.216",1.193,"0.065"
"drivingMinus8","-0.869",2.257,"0.7"
"walkingMinus8","1.733",1.308,"0.186"
"transitMinus8","-2.428",1.17,"0.039 *"
"R2 Adjusted Training","0.402",NA,NA
"R2 Test","0.083",NA,NA
"RMSE Train","133.715",NA,NA
"RMSE Test","331.063",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.499",NA,NA
