"Vars","Estimate","stdError","p"
"Intercept","43.53",15.206,"0.005 *"
"drivingMinus7","5.649",1.141,"<0.001 *"
"walkingMinus7","-1.888",0.673,"0.005 *"
"transitMinus7","-2.261",0.818,"0.006 *"
"drivingMinus8","3.827",1.141,"0.001 *"
"walkingMinus8","-0.651",0.679,"0.339"
"transitMinus8","-3.005",0.821,"<0.001 *"
"R2 Adjusted Training","0.546",NA,NA
"R2 Test","0.28",NA,NA
"RMSE Train","108.868",NA,NA
"RMSE Test","517.608",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","Inf",NA,NA
