"Vars","Estimate","stdError","p"
"Intercept","0.967",22.876,"0.966"
"drivingMinus7","1.253",1.091,"0.252"
"walkingMinus7","-0.434",0.674,"0.52"
"transitMinus7","0.126",1.353,"0.926"
"drivingMinus8","0.44",1.163,"0.705"
"walkingMinus8","0.969",0.719,"0.179"
"transitMinus8","-2.192",1.325,"0.099"
"R2 Adjusted Training","0.288",NA,NA
"R2 Test","0.051",NA,NA
"RMSE Train","87.399",NA,NA
"RMSE Test","495.468",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.776",NA,NA
