"Vars","Estimate","stdError","p"
"Intercept","28.317",19.443,"0.147"
"drivingMinus7","7.297",1.682,"<0.001 *"
"walkingMinus7","-4.338",1.013,"<0.001 *"
"transitMinus7","-3.021",1.334,"0.024 *"
"drivingMinus8","2.834",1.89,"0.135"
"walkingMinus8","-1.378",1.087,"0.206"
"transitMinus8","-4.339",1.32,"0.001 *"
"R2 Adjusted Training","0.445",NA,NA
"R2 Test","0.122",NA,NA
"RMSE Train","102.57",NA,NA
"RMSE Test","453.435",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.58",NA,NA
