"Vars","Estimate","stdError","p"
"Intercept","-82.828",194.842,"0.671"
"drivingMinus7","53.458",16.71,"0.002 *"
"walkingMinus7","-42.458",12.402,"0.001 *"
"transitMinus7","-8.399",17.311,"0.628"
"drivingMinus8","44.061",19.685,"0.026 *"
"walkingMinus8","-14.009",12.172,"0.251"
"transitMinus8","-33.228",17.142,"0.054"
"R2 Adjusted Training","0.349",NA,NA
"R2 Test","0.132",NA,NA
"RMSE Train","891.568",NA,NA
"RMSE Test","1154.345",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.384",NA,NA
