"Vars","Estimate","stdError","p"
"Intercept","-191.505",188.457,"0.311"
"drivingMinus10","52.717",11.616,"<0.001 *"
"walkingMinus10","-19.971",8.263,"0.016 *"
"transitMinus10","-36.758",5.769,"<0.001 *"
"R2 Adjusted Training","0.247",NA,NA
"R2 Test","0.401",NA,NA
"RMSE Train","988.161",NA,NA
"RMSE Test","749.141",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.921",NA,NA
