"Vars","Estimate","stdError","p"
"Intercept","-64.051",123.03,"0.603"
"drivingMinus10","42.108",5.971,"<0.001 *"
"walkingMinus10","-11.604",3.833,"0.003 *"
"transitMinus10","-31.473",3.598,"<0.001 *"
"R2 Adjusted Training","0.402",NA,NA
"R2 Test","0.001",NA,NA
"RMSE Train","634.342",NA,NA
"RMSE Test","1560.868",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.512",NA,NA
