"Vars","Estimate","stdError","p"
"Intercept","23.13",20.144,"0.252"
"drivingMinus10","-4.633",0.54,"<0.001 *"
"walkingMinus10","3.896",0.752,"<0.001 *"
"transitMinus10","-3.878",0.49,"<0.001 *"
"R2 Adjusted Training","0.65",NA,NA
"R2 Test","0.059",NA,NA
"RMSE Train","94.935",NA,NA
"RMSE Test","107.545",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.369",NA,NA
