"Vars","Estimate","stdError","p"
"Intercept","53.402",18.77,"0.005 *"
"drivingMinus10","7.704",1.16,"<0.001 *"
"walkingMinus10","-4.295",0.851,"<0.001 *"
"transitMinus10","-6.545",0.526,"<0.001 *"
"R2 Adjusted Training","0.393",NA,NA
"R2 Test","0.013",NA,NA
"RMSE Train","107.306",NA,NA
"RMSE Test","442.963",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.573",NA,NA
