"Vars","Estimate","stdError","p"
"Intercept","1056.994",284.687,"<0.001 *"
"drivingMinus10","-56.235",7.027,"<0.001 *"
"walkingMinus10","31.474",16.759,"0.062"
"transitMinus10","-22.573",12.85,"0.08"
"R2 Adjusted Training","0.561",NA,NA
"R2 Test","0.395",NA,NA
"RMSE Train","1259.254",NA,NA
"RMSE Test","2066.388",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.707",NA,NA
