"Vars","Estimate","stdError","p"
"Intercept","40.914",69.088,"0.554"
"drivingMinus10","17.237",3.211,"<0.001 *"
"walkingMinus10","-6.536",2.652,"0.014 *"
"transitMinus10","-10.165",1.671,"<0.001 *"
"R2 Adjusted Training","0.231",NA,NA
"R2 Test","0.005",NA,NA
"RMSE Train","344.337",NA,NA
"RMSE Test","210.057",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.318",NA,NA
