"Vars","Estimate","stdError","p"
"Intercept","814.293",295.012,"0.006 *"
"drivingMinus7","-58.033",6.768,"<0.001 *"
"walkingMinus7","38.909",15.832,"0.015 *"
"transitMinus7","-31.53",12.298,"0.011 *"
"R2 Adjusted Training","0.593",NA,NA
"R2 Test","0",NA,NA
"RMSE Train","1213.395",NA,NA
"RMSE Test","2080.722",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.626",NA,NA
