"Vars","Estimate","stdError","p"
"Intercept","418.075",314.157,"0.185"
"drivingMinus7","72.804",12.869,"<0.001 *"
"walkingMinus7","-33.432",11.622,"0.004 *"
"transitMinus7","-34.735",8.619,"<0.001 *"
"R2 Adjusted Training","0.163",NA,NA
"R2 Test","0.004",NA,NA
"RMSE Train","1346.544",NA,NA
"RMSE Test","852.184",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.337",NA,NA
