"Vars","Estimate","stdError","p"
"Intercept","73.333",25.276,"0.004 *"
"drivingMinus7","0.432",0.654,"0.51"
"walkingMinus7","1.132",0.759,"0.137"
"transitMinus7","-2.475",0.437,"<0.001 *"
"R2 Adjusted Training","0.183",NA,NA
"R2 Test","0.018",NA,NA
"RMSE Train","100.953",NA,NA
"RMSE Test","590.993",NA,NA
"RMSPE Train","1.473",NA,NA
"RMSPE Test","0.646",NA,NA
