"Vars","Estimate","stdError","p"
"Intercept","-83.844",128.744,"0.516"
"drivingMinus7","37.448",5.865,"<0.001 *"
"walkingMinus7","-7.613",3.734,"0.043 *"
"transitMinus7","-29.855",3.711,"<0.001 *"
"R2 Adjusted Training","0.419",NA,NA
"R2 Test","0.001",NA,NA
"RMSE Train","625.526",NA,NA
"RMSE Test","1595.236",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.541",NA,NA
