"Vars","Estimate","stdError","p"
"Intercept","66.757",14.291,"<0.001 *"
"drivingMinus7","8.212",0.681,"<0.001 *"
"walkingMinus7","-2.278",0.421,"<0.001 *"
"transitMinus7","-3.767",0.728,"<0.001 *"
"R2 Adjusted Training","0.508",NA,NA
"R2 Test","0.24",NA,NA
"RMSE Train","113.439",NA,NA
"RMSE Test","540.606",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","Inf",NA,NA
