"Vars","Estimate","stdError","p"
"Intercept","134.943",15.627,"<0.001 *"
"drivingMinus8","1.258",0.824,"0.131"
"walkingMinus8","-0.42",0.553,"0.45"
"transitMinus8","-1.299",0.561,"0.024 *"
"drivingMinus9","-0.368",0.876,"0.676"
"walkingMinus9","-0.207",0.577,"0.722"
"transitMinus9","-0.272",0.574,"0.637"
"R2 Adjusted Training","0.5",NA,NA
"R2 Test","0.001",NA,NA
"RMSE Train","27.614",NA,NA
"RMSE Test","37.979",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.33",NA,NA
