"Vars","Estimate","stdError","p"
"Intercept","343.966",315.152,"0.276"
"drivingMinus8","41.877",24.328,"0.086"
"walkingMinus8","-34.889",16.069,"0.031 *"
"transitMinus8","-0.617",30.689,"0.984"
"drivingMinus9","32.594",26.275,"0.216"
"walkingMinus9","4.209",16.251,"0.796"
"transitMinus9","-37.857",29.98,"0.208"
"R2 Adjusted Training","0.176",NA,NA
"R2 Test","0",NA,NA
"RMSE Train","1335.962",NA,NA
"RMSE Test","776.926",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.309",NA,NA
