"Vars","Estimate","stdError","p"
"Intercept","1010.938",299.599,"0.001 *"
"drivingMinus8","-40.86",17.893,"0.023 *"
"walkingMinus8","43.285",20.806,"0.039 *"
"transitMinus8","-51.183",45.078,"0.257"
"drivingMinus9","-10.022",18.722,"0.593"
"walkingMinus9","-28.455",24.005,"0.237"
"transitMinus9","38.083",45.586,"0.404"
"R2 Adjusted Training","0.595",NA,NA
"R2 Test","0.264",NA,NA
"RMSE Train","1210.326",NA,NA
"RMSE Test","2110.215",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.689",NA,NA
