"Vars","Estimate","stdError","p"
"Intercept","32.707",19.392,"0.093"
"drivingMinus8","5.946",1.708,"0.001 *"
"walkingMinus8","-3.311",1.038,"0.002 *"
"transitMinus8","-3.281",1.351,"0.016 *"
"drivingMinus9","3.069",1.924,"0.112"
"walkingMinus9","-1.722",1.105,"0.121"
"transitMinus9","-3.89",1.346,"0.004 *"
"R2 Adjusted Training","0.424",NA,NA
"R2 Test","0.015",NA,NA
"RMSE Train","104.508",NA,NA
"RMSE Test","440.909",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.578",NA,NA
