"Vars","Estimate","stdError","p"
"Intercept","57.125",21.099,"0.007 *"
"drivingMinus8","-1.155",1.214,"0.342"
"walkingMinus8","1.376",1.115,"0.218"
"transitMinus8","-0.938",2.35,"0.69"
"drivingMinus9","-1.504",1.26,"0.234"
"walkingMinus9","1.543",1.192,"0.197"
"transitMinus9","-0.944",2.343,"0.687"
"R2 Adjusted Training","0.143",NA,NA
"R2 Test","0.02",NA,NA
"RMSE Train","90.159",NA,NA
"RMSE Test","318.852",NA,NA
"RMSPE Train","2.177",NA,NA
"RMSPE Test","0.737",NA,NA
