"Vars","Estimate","stdError","p"
"Intercept","-6.704",20.347,"0.742"
"drivingMinus8","-1.459",1.043,"0.163"
"walkingMinus8","3.487",0.86,"<0.001 *"
"transitMinus8","-5.801",2.254,"0.011 *"
"drivingMinus9","-3.925",1.029,"<0.001 *"
"walkingMinus9","1.866",0.935,"0.047 *"
"transitMinus9","0.964",2.268,"0.671"
"R2 Adjusted Training","0.685",NA,NA
"R2 Test","0.089",NA,NA
"RMSE Train","90.108",NA,NA
"RMSE Test","107.233",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.356",NA,NA
