"Vars","Estimate","stdError","p"
"Intercept","48.383",23.002,"0.036 *"
"drivingMinus8","6.477",2.057,"0.002 *"
"walkingMinus8","-2.865",1.224,"0.02 *"
"transitMinus8","-1.532",1.206,"0.205"
"drivingMinus9","-0.299",2.288,"0.896"
"walkingMinus9","1.799",1.326,"0.176"
"transitMinus9","-2.801",1.184,"0.019 *"
"R2 Adjusted Training","0.387",NA,NA
"R2 Test","0.053",NA,NA
"RMSE Train","135.405",NA,NA
"RMSE Test","308.968",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.495",NA,NA
