"Vars","Estimate","stdError","p"
"Intercept","128.021",136.491,"0.349"
"drivingMinus14","15.845",7.913,"0.046 *"
"walkingMinus14","-2.005",5.958,"0.737"
"transitMinus14","-14.485",3.479,"<0.001 *"
"R2 Adjusted Training","0.175",NA,NA
"R2 Test","0.001",NA,NA
"RMSE Train","791.112",NA,NA
"RMSE Test","590.716",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.365",NA,NA
