"Vars","Estimate","stdError","p"
"Intercept","69.704",13.364,"<0.001 *"
"drivingMinus14","7.94",0.698,"<0.001 *"
"walkingMinus14","-1.956",0.427,"<0.001 *"
"transitMinus14","-3.686",0.7,"<0.001 *"
"R2 Adjusted Training","0.514",NA,NA
"R2 Test","0.161",NA,NA
"RMSE Train","112.688",NA,NA
"RMSE Test","551.88",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","Inf",NA,NA
