"Vars","Estimate","stdError","p"
"Intercept","-11.476",60.272,"0.849"
"drivingMinus14","25.495",3.003,"<0.001 *"
"walkingMinus14","-13.777",2.482,"<0.001 *"
"transitMinus14","-11.782",1.486,"<0.001 *"
"R2 Adjusted Training","0.315",NA,NA
"R2 Test","0.251",NA,NA
"RMSE Train","324.853",NA,NA
"RMSE Test","191.295",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.343",NA,NA
