"Vars","Estimate","stdError","p"
"Intercept","1378.907",290.285,"<0.001 *"
"drivingMinus14","-55.106",7.466,"<0.001 *"
"walkingMinus14","30.326",18.076,"0.095"
"transitMinus14","-16.207",13.928,"0.246"
"R2 Adjusted Training","0.479",NA,NA
"R2 Test","0.07",NA,NA
"RMSE Train","1372.924",NA,NA
"RMSE Test","2295.899",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.691",NA,NA
