"Vars","Estimate","stdError","p"
"Intercept","9.341",18.464,"0.613"
"drivingMinus14","2.242",0.485,"<0.001 *"
"walkingMinus14","0.043",0.445,"0.923"
"transitMinus14","-1.912",0.374,"<0.001 *"
"R2 Adjusted Training","0.331",NA,NA
"R2 Test","0.026",NA,NA
"RMSE Train","84.762",NA,NA
"RMSE Test","490.562",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.766",NA,NA
