"Vars","Estimate","stdError","p"
"Intercept","52.799",12.227,"<0.001 *"
"drivingMinus14","-0.043",0.349,"0.902"
"walkingMinus14","1.283",0.676,"0.058"
"transitMinus14","-1.717",0.617,"0.006 *"
"R2 Adjusted Training","0.018",NA,NA
"R2 Test","0.002",NA,NA
"RMSE Train","101.429",NA,NA
"RMSE Test","734.409",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","Inf",NA,NA
