"Vars","Estimate","stdError","p"
"Intercept","80.665",17.745,"<0.001 *"
"drivingMinus14","7.625",1.131,"<0.001 *"
"walkingMinus14","-4.392",0.837,"<0.001 *"
"transitMinus14","-5.922",0.491,"<0.001 *"
"R2 Adjusted Training","0.38",NA,NA
"R2 Test","0.11",NA,NA
"RMSE Train","108.435",NA,NA
"RMSE Test","446.712",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.569",NA,NA
