"Vars","Estimate","stdError","p"
"Intercept","23.485",18.141,"0.196"
"drivingMinus14","-2.475",0.495,"<0.001 *"
"walkingMinus14","2.128",0.693,"0.002 *"
"transitMinus14","-1.759",0.452,"<0.001 *"
"R2 Adjusted Training","0.188",NA,NA
"R2 Test","0",NA,NA
"RMSE Train","128.869",NA,NA
"RMSE Test","154.14",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","Inf",NA,NA
