"Vars","Estimate","stdError","p"
"Intercept","90.303",24.276,"<0.001 *"
"drivingMinus9","0.441",0.997,"0.659"
"walkingMinus9","-0.454",0.988,"0.646"
"transitMinus9","-1.081",2.267,"0.634"
"drivingMinus10","1.115",1.02,"0.275"
"walkingMinus10","0.171",0.911,"0.851"
"transitMinus10","-0.853",2.249,"0.705"
"R2 Adjusted Training","0.166",NA,NA
"R2 Test","0.151",NA,NA
"RMSE Train","102.006",NA,NA
"RMSE Test","594.982",NA,NA
"RMSPE Train","1.63",NA,NA
"RMSPE Test","0.648",NA,NA
