"Vars","Estimate","stdError","p"
"Intercept","29.113",14.59,"0.047 *"
"drivingMinus9","-0.924",0.857,"0.281"
"walkingMinus9","0.924",0.791,"0.243"
"transitMinus9","-0.462",1.648,"0.78"
"drivingMinus10","-0.443",0.891,"0.62"
"walkingMinus10","0.6",0.847,"0.479"
"transitMinus10","-0.487",1.652,"0.768"
"R2 Adjusted Training","0.039",NA,NA
"R2 Test","0.002",NA,NA
"RMSE Train","91.217",NA,NA
"RMSE Test","267.424",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","Inf",NA,NA
