"Vars","Estimate","stdError","p"
"Intercept","-201.203",192.55,"0.297"
"drivingMinus9","17.979",14.716,"0.223"
"walkingMinus9","-6.219",8.893,"0.485"
"transitMinus9","-3.923",17.272,"0.821"
"drivingMinus10","36.909",16.678,"0.028 *"
"walkingMinus10","-14.485",9.197,"0.117"
"transitMinus10","-33.386",17.423,"0.057"
"R2 Adjusted Training","0.255",NA,NA
"R2 Test","0.534",NA,NA
"RMSE Train","982.399",NA,NA
"RMSE Test","750.467",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.955",NA,NA
