"Vars","Estimate","stdError","p"
"Intercept","-6.756",21.485,"0.753"
"drivingMinus9","2.718",1.088,"0.013 *"
"walkingMinus9","-0.475",0.673,"0.481"
"transitMinus9","-1.482",1.348,"0.273"
"drivingMinus10","-1.464",1.157,"0.207"
"walkingMinus10","1.445",0.712,"0.044 *"
"transitMinus10","-0.788",1.323,"0.552"
"R2 Adjusted Training","0.295",NA,NA
"R2 Test","0.086",NA,NA
"RMSE Train","86.977",NA,NA
"RMSE Test","491.122",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.758",NA,NA
