"Vars","Estimate","stdError","p"
"Intercept","13.462",72.145,"0.852"
"drivingMinus9","8.146",5.376,"0.131"
"walkingMinus9","-3.646",3.078,"0.237"
"transitMinus9","-8.771",6.157,"0.156"
"drivingMinus10","11.969",5.865,"0.042 *"
"walkingMinus10","-5.326",3.56,"0.136"
"transitMinus10","-2.083",5.943,"0.726"
"R2 Adjusted Training","0.241",NA,NA
"R2 Test","0.026",NA,NA
"RMSE Train","342.089",NA,NA
"RMSE Test","194.648",NA,NA
"RMSPE Train","Inf",NA,NA
"RMSPE Test","0.291",NA,NA
